source_concept_code,ws_frequency
3041300034,38
3049111102,38
7081606,38
3049111103,38
304911196,38
3041300347,38
3049111109,38
3040101349,38
742068016,38
3049111110,38
304911192,38
160239101,38
3049111128,38
3049111131,38
7420331630,38
3049111108,38
3049111126,38
17825,38
3049111117,38
3049111119,38
13887,38
1500003332,38
23897,38
3049111115,38
10661,38
304911198,38
3049111129,38
1500004140,38
3041300386,38
3049111111,38
304002280,38
304001081,38
7081601,38
3049111120,38
742020160,38
3041300149,38
3049111106,38
1400000001,38
1020100490,38
304911194,38
304911195,38
11968,38
4080000686,38
1544700033,38
3049111123,38
7081602,38
29192,38
318473,38
3049111101,38
3041900690,38
318474,38
3042400153,38
7420302022,38
3049111124,38
3049111114,38
8099,38
3049111112,38
3049111105,38
2149267,38
742709030,38
742020908,38
2149233,38
3049111122,38
3049111116,38
13905,38
7420331699,38
3049111113,38
3049111125,38
27318,38
22924,38
3049111130,38
304911199,38
3049111107,38
3049111118,38
3041000018,38
27993,38
7126,38
304911191,38
304911197,38
13904,38
7420331636,38
304911193,38
74290000153,38
3049111104,38
742503560,38
3049111121,38
1544700194,37
1544700195,37
1544700025,37
31235,37
1544700196,37
3040102698,37
21417,37
471000,37
1544700034,37
742404400,37
4080000467,37
3041000011,37
1544700210,37
4080000069,37
3041000022,37
7795,37
18191,37
1544700215,37
1544700207,37
1570770818,37
1544700217,37
7422600058,37
1544700214,37
1544700209,37
3041000013,37
7420331475,37
1650000026,37
1544700219,37
3041000014,37
1544700197,37
3041000027,37
304001199,37
742068028,37
1544700205,37
3042400161,37
3041000025,37
4080000242,37
30924,37
1544700204,37
304730092631,37
2100001946,37
3041000015,37
3041000021,37
742067926,37
74290000166,37
3040100014,37
3041000017,37
1544700201,37
1544700211,37
1544700213,37
3041000019,37
1544700220,37
471020,37
742207018,37
1544700208,37
471040,37
21493,37
700360,37
1544700198,37
742201050,37
3041000024,37
1544700199,37
1544700222,37
30853,37
742020110,37
1544700218,37
7420331564,37
3041000012,37
26960,37
3041000026,37
28174,37
7081609,37
3041000020,37
3041000030,37
27995,37
1544700212,37
3041008045,37
31237,37
23895,37
1544700221,37
1544700203,37
3041000016,37
500370,37
1544700202,37
1544700216,37
1544700200,37
4080000223,37
21471,37
18865,37
1544700206,37
1500003331,37
28172,37
742504140,36
18189,36
19195,36
3040111914,36
1600100120,36
304730092639,36
3040109013,36
21371,36
4080000903,36
7081613,36
21491,36
1500003254,36
3040101356,36
3041300349,36
1150000145,36
4080000765,36
31347,36
18190,36
3040102719,36
3041900247,36
1150000383,36
1600100347,36
742020206,36
1650000064,36
74202262,36
742020119,36
742020911,36
3040109067,36
304000944,36
3040000035,36
7081614,36
3041000023,36
3041210099,36
25559,36
21494,36
22336,36
7081617,36
23773,36
304000640,36
3041210098,36
7420331791,36
21492,36
31339,36
3041000028,36
1170,36
31350,36
742220207,36
31239,36
742020938,36
304001173,35
7420304558,35
3042400158,35
1150000407,35
3040104833,35
742207014,35
3041000234,35
17887,35
304002035,35
28177,35
1150000409,35
3040100745,35
742020925,35
3041300420,35
4080000221,35
3041000031,35
742207019,35
3040103152,35
31344,35
7420331762,35
28097,35
26209,35
7420302028,35
30999,35
160233201,35
1500003355,35
26207,35
30851,35
304000127,35
26213,35
1150000406,35
742709129,35
26212,35
26208,35
30852,35
3041900116,35
304730092638,35
3041000032,35
74202463,35
1150000408,35
7420331779,35
18081,35
7081616,35
74290000168,35
26214,35
28178,35
18788,35
28179,35
160001008460,35
3041000029,35
1150000411,35
26885,35
7813,35
26203,35
11948,35
3044000004,35
7085830,35
26211,35
18196,35
26204,35
18874,35
1570400063,35
19942,34
26205,34
7420315668,34
304001252,34
304002221,34
3041000235,34
3041000242,34
22920,34
10663,34
304200092,34
8422,34
26210,34
742068102,34
742068056,34
31316,34
742068095,34
10790,34
4080000435,34
3041000237,34
3040910372,34
18071,34
7833,34
3041000245,34
3041000247,34
7420331749,34
7420331828,34
3041000246,34
7096231,34
7821,34
1500003941,34
31351,34
3041000248,34
3330000403,34
1120100375,34
3041000259,34
25080,34
17438,34
3041000244,34
7420331700,34
3040100988,34
7420331408,34
160232401,34
500690,34
3041000243,34
304000460,34
7081608,34
31336,34
7081611,34
7420306959,34
30892,34
1120100369,34
3041000238,34
3041000249,34
28173,34
23267,34
10694,34
1120100373,34
30841,34
26206,34
304000608,34
1073100043,34
31335,34
17813,34
22913,34
304200036,34
23270,34
7081607,34
22917,34
7081610,34
3041000236,34
31348,34
21343,34
3041000240,34
22919,34
22912,34
742020159,34
31314,34
26880,33
19197,33
304000527,33
13825,33
22915,33
471030,33
742208005,33
74202418,33
7422600060,33
1600100123,33
1120100372,33
23271,33
742708936,33
7849,33
3041000231,33
30850,33
23278,33
30473008274,33
1150000146,33
742709105,33
4080000608,33
7061020,33
23269,33
3041210100,33
3040109641,33
15695,33
3041000260,33
22608,33
3041000261,33
7772,33
304000353,33
3041000230,33
3041000251,33
4080000767,33
24942,33
3041000232,33
1600100740,33
27320,33
3040104515,33
28099,33
742207013,33
8381,33
3041000250,33
31345,33
7422600064,33
25290,33
74202314,33
22458,33
3041000258,33
1150000147,33
3041900553,33
31340,33
1120100374,33
19186,33
3041000257,33
708366328,33
3041000229,33
23285,33
154300311,33
112000145,33
7420301403,32
7591,32
19300,32
4080000468,32
16209,32
24847,32
3040104519,32
304001962,32
23266,32
1120100250,32
705290,32
742709143,32
160240001,32
304000215,32
1500003443,32
154300450,32
19303,32
2149195,32
10974,32
4080000479,32
4080000774,32
1073100047,32
742709127,32
7420306972,32
74202274,32
7420331578,32
23275,32
3041000252,32
4080000768,32
1180000360,32
742709085,32
23277,32
4080000775,32
3041000265,32
3041900412,32
3041300293,32
19306,32
742404437,32
742020929,32
10975,32
4080000834,32
30494,32
7420302934,32
1120100370,32
23284,32
1150041178,32
160231301,32
742231113,32
7770000011,32
8419,32
28101,32
4080000766,32
1600100035,32
742709052,32
23279,32
19302,32
1500005164,32
74290000154,32
3040108996,32
7420304600,32
23283,32
23276,32
23273,32
3040104236,32
4080000822,32
742709206,32
23280,32
23274,32
304730092640,32
1180000310,32
31039,31
742207012,31
1180146888,31
4080000773,31
22916,31
3042000051,31
3041000263,31
1500004274,31
4080000510,31
742022071,31
1120100214,31
160245801,31
112000128,31
28135,31
1600100337,31
742095954,31
112000109,31
742020930,31
112000124,31
8240,31
1180146885,31
742020946,31
23268,31
4080000688,31
160245901,31
742709046,31
1600100078,31
112000127,31
1180146886,31
112000114,31
112000112,31
303080,31
304001972,31
1120100371,31
28133,31
112000097,31
2149221,31
304001492,31
112000125,31
742047946,31
28102,31
19304,31
7422090014,31
19301,31
742020947,31
10701000574,31
7420302058,31
742709047,31
112000096,31
3040100103,31
23282,31
112000123,31
7420304542,31
22704,31
1600100040,31
7420306903,31
112000111,31
154300479,31
28131,31
11949,31
112000115,31
1650000043,31
10701000172,31
1650000029,31
112000110,31
742207015,31
10928,31
22460,31
13798,31
112000116,31
23281,31
112000113,31
7081642,30
742470017,30
1150041174,30
742470016,30
22910,30
304000408,30
3041000255,30
3041000262,30
304000966,30
10936,30
28132,30
25581,30
3041000254,30
25582,30
3047300728,30
16563,30
21426,30
4080000250,30
4080000444,30
26461,30
25579,30
112000099,30
1180101059,30
25580,30
112000100,30
22457,30
1150041175,30
7420306956,30
742709045,30
4080000825,30
28098,30
1180000106,30
3042000044,30
25576,30
21373,30
7420331671,30
22463,30
7420331582,30
28165,30
25578,30
19183,30
10937,30
3040100733,30
7420331741,30
4080000292,30
304000582,30
13846,30
3040120003,30
1150002324,30
25575,30
7420304541,30
3041210116,30
18898,30
25583,30
27795,30
4080000824,30
3041000253,30
7770000010,30
304000725,30
18636,30
112000098,30
3040100772,30
74202536,30
742709134,29
742709142,29
304000661,29
1500003308,29
21412,29
18264,29
7096232,29
18259,29
1570400115,29
25968,29
4080000830,29
25970,29
18260,29
18275,29
13041,29
18279,29
13043,29
28158,29
18258,29
13050,29
1150000276,29
8352,29
18272,29
18254,29
13049,29
4080000832,29
74202625,29
25969,29
4080000253,29
10929,29
1600100739,29
7422600066,29
21353,29
18256,29
18252,29
13038,29
13037,29
4080000835,29
13052,29
503750,29
1150000273,29
18255,29
16932,29
304000257,29
25966,29
18269,29
18251,29
3040000010,29
26020,29
18265,29
18262,29
18273,29
18277,29
25577,29
742709133,29
13045,29
3040100779,29
4080000826,29
1150000275,29
742020337,29
4080000836,29
1600100735,29
10701000325,29
18249,29
7081651,29
4080000256,29
18263,29
8111,29
74273000026,29
1150041173,29
742207002,29
18280,29
28163,29
13047,29
1315400181,29
18247,29
13048,29
3040103946,29
74202618,29
18268,29
19305,29
3040100843,29
18278,29
18276,29
4080000833,29
22888,29
13051,29
1180000198,29
1600000024,29
742068050,29
18281,29
74273000036,29
18253,29
18282,29
18274,29
3041000264,29
21378,29
304730092632,29
3041000266,29
318440,29
18283,29
1120100191,29
25967,29
18270,29
18257,29
4080000511,29
18261,29
18271,29
4080000770,29
1150000274,29
4080000829,29
742020949,29
7420301401,29
18250,29
742020166,28
28134,28
742207000,28
304000978,28
1542101447,28
21614,28
3042400163,28
7420331793,28
18872,28
1600100839,28
10930,28
4080000942,28
27499,28
1150041177,28
18267,28
1600100491,28
742404417,28
3040101106,28
18343,28
21351,28
21588,28
16067,28
25584,28
742207004,28
742067119,28
21468,28
1600100671,28
112000129,28
3040100821,28
742022053,28
16128,28
742020170,28
30801,28
1600000021,28
4080000512,28
1150002006,28
74273000031,28
1500005165,28
742095955,28
26021,28
1650000038,28
1500003943,28
742095956,28
3041900127,28
7081648,28
3041300062,28
2329,28
21653,28
3040000004,28
3041000267,28
7070130,28
7081643,28
1500004189,28
7994,28
742067118,28
21358,28
4080000469,28
1020100777,28
4080000894,28
77700100,28
304001060,28
7420000113,28
304001296,28
74273000028,28
31084,28
1315400357,28
1500003049,28
74273000032,28
7422090013,28
3041300207,28
304000222,28
3041300369,28
18248,28
4080000470,28
3040104804,28
35240,27
31469,27
2100001695,27
31478,27
742207006,27
12755,27
742708989,27
742708988,27
7420302931,27
742020210,27
28169,27
7420000128,27
3040102706,27
31480,27
30889,27
1150041172,27
31482,27
3041300026,27
3041900838,27
31483,27
7060900,27
28170,27
7061040,27
24410,27
7420306967,27
304002267,27
31481,27
2100016222,27
18784,27
7420331652,27
35239,27
16789,27
31472,27
1650000036,27
7420331761,27
7081638,27
25588,27
7420306989,27
7081645,27
31485,27
10701000581,27
503760,27
742068060,27
7060920,27
3040109038,27
31494,27
7420331770,27
22322,27
31474,27
31471,27
25586,27
7081637,27
31470,27
31475,27
1650000041,27
23663,27
17433,27
22909,27
25585,27
31495,27
31476,27
3040000023,27
31477,27
31493,27
12188,27
35241,27
742207016,27
1650000046,27
28168,27
31497,27
21562,27
31473,27
28100,27
3041008023,27
7081644,27
3040102703,27
742318437,27
742800327,27
16081,27
1150041176,27
742207008,27
1650000012,27
31468,27
10658,27
1542101331,27
31466,27
74273000027,27
3041300044,27
742068084,27
31479,27
3041008174,27
31467,27
1650000037,27
31496,27
1650000039,27
31484,27
304730092642,26
1650000045,26
7420331491,26
1150041179,26
74202605,26
742318502,26
3040103148,26
304001109,26
31088,26
1650000011,26
26019,26
304001145,26
1650000028,26
31086,26
154300456,26
31099,26
742709139,26
8423,26
3040108990,26
4080000262,26
3041300238,26
3040104834,26
4080000598,26
7081647,26
304000584,26
3040100780,26
154300500,26
18294,26
23074,26
31093,26
10696,26
1600100817,26
24050,26
742067125,26
1570770102,26
2200000020,26
4080000259,26
8819,26
1650000005,26
2100001694,26
74202014517,26
1650000010,26
7420331780,26
21630,26
31094,26
7420302884,26
742068006,26
3041300193,26
1650000013,26
742207001,26
3040108985,26
742708978,26
4080000597,26
3040101107,26
160233501,26
4080000471,26
742709135,26
74273000030,26
21592,26
7070154,26
22890,26
30821,26
3041300072,26
1650000033,26
1020100032,26
3040100837,26
4080000599,26
7081649,26
31100,26
31098,26
3040103147,26
18766,26
7827,26
304730092641,25
10697,25
22634,25
1650000044,25
1570401589,25
7420331829,25
742709128,25
3041300218,25
1570401583,25
742709221,25
3041300177,25
7422600067,25
2004,25
1570401586,25
19945,25
304000088,25
21566,25
112000105,25
10666,25
7420301407,25
742068047,25
26022,25
7844,25
30799,25
3041900098,25
742231054,25
74273000033,25
8000,25
23443,25
112000106,25
3041300121,25
7420315634,25
19190,25
6774,25
1570401584,25
8033,25
112000103,25
318448,25
13802,25
30796,25
1600100338,25
3040000034,25
112000104,25
28110,25
7081646,25
4080000513,25
12593,25
3041300365,25
7081653,25
3040104835,25
112000102,25
2100001696,25
22570,25
742201036,25
1600100346,25
1150041183,25
22706,25
21618,25
742709049,25
25811,25
28176,25
3041300203,25
1570401582,25
18057,25
4080000514,25
1570401587,25
304000225,25
1073100049,25
742020201,25
4080000231,25
16082,25
742201048,25
7420304535,25
30798,25
1570401585,25
112000107,25
11954,25
3041300122,25
25587,25
29280,25
3042400159,25
3041300252,25
1650000024,24
742404602,24
1570401588,24
742231064,24
30500,24
742095957,24
4080000601,24
10701000428,24
304001049,24
1650000035,24
30788,24
742708975,24
20088,24
7081652,24
1150000264,24
742201051,24
18195,24
25589,24
742709138,24
304000745,24
1606,24
7420315642,24
1650000025,24
742404416,24
23601,24
1315400090,24
3041300339,24
742207017,24
1073100048,24
304090,24
3041300358,24
1600100046,24
7081650,24
3047300731,24
742404443,24
7420306997,24
4080000233,24
11952,24
304730092634,24
7082950,24
4080000777,24
4080000600,24
1150001834,24
3041300301,24
25299,24
21078,24
1180102062,24
4080000776,24
16787,24
1542100958,24
742022059,24
3041300315,24
1542101409,24
24386,24
24036,24
8022,24
13828,23
1600100417,23
1180146950,23
3040100013,23
304095763,23
22702,23
16819,23
74202596,23
1180146949,23
304002203,23
1020100497,23
7420000226,23
154300477,23
25562,23
30855,23
21359,23
22859,23
304730092637,23
23709,23
304001136,23
4080000276,23
8464,23
1180146952,23
376001,23
16210,23
22480,23
25077,23
742201067,23
27324,23
16129,23
1570400071,23
742020158,23
8156,23
24871,23
21473,23
74202645,23
28137,23
1500004276,23
22857,23
742020157,23
18804,23
4080000962,23
24384,23
8350,23
4080000241,23
742068107,23
4080000235,23
18803,23
304002018,23
27323,23
10701000328,23
2100001697,23
742201042,23
1500004275,23
25561,23
304001281,23
28186,23
3040104223,23
12197,23
304001458,23
154300499,23
23186,23
3041900691,23
1608,23
3041300142,23
29277,23
21326,22
30511,22
11800004760,22
1150041180,22
11960,22
7420315686,22
742067124,22
303060,22
3041300196,22
7421500030,22
23718,22
7420000349,22
742709145,22
303090,22
11953,22
1542100375,22
10977,22
74202635,22
400353,22
742709104,22
12189,22
7421500026,22
3041300162,22
1650000020,22
3041300392,22
7421500034,22
74202417,22
3041300242,22
7420306964,22
23714,22
2600000071,22
7421500033,22
30473009147,22
3040000014,22
28144,22
1607,22
30793,22
3040100820,22
304002008,22
17647,22
206130,22
10976,22
304730092633,22
7421500027,22
7421500032,22
7421500035,22
7421500031,22
22373,22
24872,22
7420304538,22
4080000782,22
22864,22
24385,22
742067016,22
3041300285,22
3040104224,22
16781,22
13854,22
30504,22
1650000016,22
1570400208,22
1500006501,22
318481,22
7421500028,22
27879,22
4080000243,22
24873,22
3041900615,22
742201084,22
22648,22
13879,22
8821,22
1180000380,22
7420304537,22
742079001,22
10796,22
24870,22
384150,22
7421500029,22
3041300216,22
742020352,22
304000697,22
7421500025,22
7421500003,22
3040000028,22
28162,22
31464,22
1073100013,22
742207003,22
3041900614,22
1650000031,22
742201113,22
1120130324,22
12623,22
7420331744,22
742068062,22
3041300022,22
4080000275,22
25563,21
23962,21
24869,21
3041300311,21
7420300220,21
7421500037,21
304151022,21
25565,21
19710,21
21635,21
4080000748,21
25572,21
7421500002,21
22703,21
11764,21
304911030,21
19765,21
18854,21
7421500038,21
304911032,21
304001424,21
4080000780,21
3040103949,21
74202362,21
742020147,21
11763,21
1598,21
11760,21
24874,21
1150000148,21
7421500036,21
1570400073,21
3040103149,21
7798,21
1500004049,21
22799,21
1650000048,21
22413,21
11755,21
3047300730,21
29327,21
25567,21
304001160,21
24875,21
21420,21
74202311,21
304000909,21
11752,21
11754,21
742207005,21
11765,21
3040104226,21
1570770520,21
30473008259,21
25566,21
25569,21
7421500055,21
4080000236,21
11756,21
4080000781,21
29103,21
31024,21
11759,21
23778,21
3040104225,21
3041200283,21
742708369,21
24878,21
1650000022,21
1150041240,21
1150002338,21
10701000431,21
24880,21
154300313,21
21411,21
11758,21
11951,21
1542100083,21
29125,21
25568,21
154300498,21
74273000029,21
24881,21
304911029,21
25570,21
7422600069,21
30794,21
1570400109,21
3041300324,21
18056,21
7420315694,21
24877,21
25564,21
11762,21
11761,21
18883,21
11757,21
24876,21
16474,21
19177,21
742207009,21
11959,21
19498,21
304911031,21
19499,21
23249,21
1010010003,21
742201062,21
1150001835,21
3041300270,21
7070155,21
742067030,21
1500006500,21
11753,21
1650000040,20
1500003607,20
3047300748,20
4080000842,20
7420304536,20
742730099,20
304911034,20
7420331566,20
3040000029,20
6948,20
3041300199,20
1120100641,20
1570770839,20
7420000137,20
1150041222,20
24967,20
24951,20
742404442,20
3330000470,20
112000132,20
4080000839,20
10701000430,20
742730087,20
24959,20
1570400112,20
304001391,20
17847,20
12191,20
23917,20
1150002322,20
304000930,20
11950,20
21600,20
3330000468,20
16621,20
24966,20
1600,20
24955,20
11751,20
4080000142,20
742207007,20
4080000749,20
160010033501,20
4080000189,20
1500004048,20
30516,20
13423,20
4080000191,20
1650000017,20
22470,20
11956,20
3330000469,20
304911033,20
4080000239,20
21626,20
11202303024,20
24961,20
24960,20
24952,20
4080000840,20
1544700106,20
4080000199,20
4080000237,20
23904,20
304000060,20
27878,20
742020942,20
21848,20
22571,20
3330000473,20
3041300159,20
24968,20
7420303426,20
27919,20
1650000018,20
12980,20
304000094,20
3041300248,20
3330000471,20
3042400077,20
742800300,20
7420304607,20
742709050,20
742730079,20
3330000472,20
4080000755,20
7422600163,20
12193,20
4080000843,20
206135,20
4080000754,20
742318477,20
4080000841,20
24956,20
1120100633,20
22701,20
21427,20
4080000238,20
4080000277,20
7422090017,20
742020156,20
24953,20
7422600164,20
304000476,20
3330000467,20
12194,20
4080000200,20
24965,20
742708371,20
24969,20
112000131,20
21574,20
74202606,20
24964,20
7422600070,20
3040100744,20
24957,20
742730091,20
24963,20
7060930,20
1650000049,20
7096233,20
742709031,20
12195,20
24879,20
7796,20
24962,20
742730083,20
1603,20
15203,20
3040100979,20
112000133,20
1570400500,19
3044000016,19
154300497,19
1150041066,19
3040304333,19
1570401210,19
27268,19
1650000047,19
1650000032,19
21342,19
1180103383,19
12181,19
12184,19
12196,19
742708370,19
12186,19
24484,19
7422600071,19
24977,19
30760,19
7420306983,19
742020927,19
742708368,19
27266,19
3040103151,19
304001655,19
3041300096,19
304220102,19
12183,19
1570401208,19
24401,19
1570400497,19
4080000184,19
304320028,19
742068106,19
1570400498,19
4080000188,19
304001143,19
1570400499,19
4080000288,19
7905,19
12192,19
304151021,19
1570770150,19
4080000186,19
304001465,19
742020906,19
21403,19
304320030,19
28164,19
24355,19
1570400563,19
1570400501,19
24483,19
1180103384,19
1120100266,19
1650000051,19
11033,19
11766,19
1570770160,19
3041300304,19
27261,19
27257,19
24974,19
27259,19
1570400561,19
23694,19
3040102849,19
27265,19
22461,19
24971,19
27267,19
742068063,19
4080000190,19
742503590,19
304000757,19
304730092636,19
3041300355,19
21851,19
1570400430,19
742201046,19
24972,19
24976,19
742709029,19
30473008275,19
7845,19
3041300256,19
16785,19
742504170,19
19943,19
24970,19
1280000020,19
14900,19
16468,19
1600000015,19
708366322,19
1570400491,19
742730095,19
1570770047,19
3040109608,19
3040109611,19
27260,19
12185,19
1570401207,19
29329,19
27258,19
742709146,19
4080000750,19
27263,19
4080000287,19
29276,19
8375,19
3041900099,19
3041300361,19
742709132,19
8031,19
4080000474,19
3040101101,19
742068104,19
1570400496,19
24354,19
14899,19
3040109607,19
24366,19
3041900117,19
74273000035,19
1570400492,19
24975,19
206138,19
29076,19
1570401209,19
29328,19
12182,19
74273000034,19
1570401211,19
8009,19
4080000141,19
1500004277,19
14901,18
304001624,18
30764,18
742068064,18
14943,18
24356,18
742067009,18
3041300305,18
22627,18
11961,18
742201076,18
74202315,18
25809,18
21701,18
1650000027,18
3041300359,18
304001333,18
1600000023,18
4080000185,18
7420000012,18
742709013,18
3042400063,18
1542100661,18
3042400065,18
7087410,18
19109,18
742318444,18
360270,18
742708976,18
15183,18
8103,18
4080000515,18
742135520,18
31146,18
23063,18
31136,18
22879,18
4080000769,18
7422600072,18
31143,18
13880,18
2100000037,18
10701000433,18
3040000012,18
7422090016,18
3040100804,18
304002293,18
131,18
1500003609,18
1570770518,18
1150002336,18
24485,18
14910,18
742068057,18
1570000057,18
7420331644,18
22878,18
27256,18
742735059718,18
22886,18
1500006504,18
31134,18
31132,18
21419,18
3040103143,18
26959,18
74202548,18
742709012,18
11955,18
1650000009,18
31141,18
14903,18
14980,18
4080000187,18
14942,18
14902,18
15007,18
3041300052,18
14996,18
74290000169,18
1500003949,18
4080000289,18
304001755,18
115000038,18
12316,18
24364,18
1150041192,18
304000603,18
7060990,18
21847,18
742022048,18
21422,18
22873,18
21341,18
24486,18
31139,18
742318476,18
74202261,18
742068027,18
14982,18
7420331789,18
1600100492,18
3041300330,18
15018,18
4080000475,18
3041300168,18
14975,18
24399,18
22880,18
24973,18
26905,18
74202616,18
22874,18
7420331583,18
74202399,18
304090135,17
3041900256,17
304090145,17
500380,17
14981,17
742201055,17
154300453,17
1150000300,17
7096210,17
3040000027,17
304090139,17
1570400569,17
28190,17
500150,17
1150000292,17
304002060,17
742133046,17
28183,17
1542100665,17
3041210102,17
24397,17
154300337,17
1150000140,17
1570634092,17
15179,17
1570401331,17
206134,17
742201074,17
160242901,17
3040111424,17
742231090,17
12699,17
304090149,17
7581,17
8034,17
450460,17
26018,17
23487,17
18858,17
3042400062,17
1570634089,17
1150000295,17
1570634091,17
304001123,17
14904,17
1570401306,17
1570401305,17
14944,17
304730092630,17
742201049,17
13861,17
27559,17
1542100664,17
304090134,17
1150000293,17
74202612,17
3042400067,17
1570634088,17
1570634093,17
22899,17
1542100666,17
7420331654,17
1570400567,17
4080000783,17
6783,17
26462,17
3040102975,17
14972,17
25573,17
742068103,17
26877,17
154300452,17
1150000141,17
1570400568,17
25571,17
1570632463,17
1150000142,17
1150000299,17
14907,17
304090137,17
3040100850,17
74202267,17
304002206,17
1120330324,17
304090136,17
21585,17
742068013,17
304000131,17
3041300049,17
3042400069,17
3041300246,17
15180,17
1570401312,17
1570401309,17
21470,17
1150000298,17
304090147,17
304090148,17
7420304525,17
74202550,17
14911,17
30896,17
21415,17
1570401304,17
19766,17
74202638,17
304730092644,17
304000343,17
1150000294,17
1150000139,17
31543,17
8384,17
30473008225,17
10701000323,17
30515,17
1315400312,17
7420300258,17
3041300243,17
742709023,17
14908,17
206136,17
4080000784,17
1150000296,17
7420302894,17
7420309254,17
7096234,17
1542100667,17
2149145,17
12871,17
1020100249,17
14946,17
742068105,17
1570401308,17
1570401307,17
3041900676,17
15187,17
15181,17
1570632461,17
1570401303,17
30473008226,17
742708373,17
1542100380,17
22922,17
742068007,17
74202448,17
14976,17
304000087,17
1500004044,17
74202573,17
7420303427,17
1150000297,17
21336,17
1180101060,17
3041300197,17
1500004042,17
7420331568,17
1570634090,17
74202277,17
3041300276,17
1542100663,17
304002237,17
74202378,17
1542100662,17
7839,16
742708970,16
3040105311,16
23969,16
14997,16
74202663,16
3041300105,16
4080000478,16
7420308016,16
384070,16
14889,16
1570401315,16
20459,16
1570401314,16
154300451,16
3040104227,16
304001773,16
15205,16
7420308018,16
501110,16
1150041223,16
1150041224,16
1570401313,16
2100001359,16
7420331754,16
23488,16
3042400179,16
21582,16
742022063,16
23489,16
1150041197,16
7420308057,16
28094,16
4080000480,16
742201057,16
7420308053,16
7420308000,16
304090138,16
7420308023,16
384100,16
1650000019,16
742068101,16
1150041225,16
3040100817,16
7420308007,16
14905,16
1315400250,16
742020905,16
21608,16
1150041070,16
1570401317,16
7420308022,16
10947,16
7420308012,16
1570401310,16
14912,16
2100001678,16
1650000014,16
8486,16
1570770517,16
1570770109,16
15178,16
7420308055,16
4080000481,16
304001632,16
7422301047,16
7420308020,16
15185,16
3040000026,16
21421,16
7420306920,16
7420308003,16
4080000759,16
1600100272,16
3041300409,16
16916,16
4080000477,16
4080000956,16
742020940,16
7420308021,16
10701000525,16
74202623,16
384050,16
304151027,16
1180000154,16
7420304533,16
1150000144,16
4080000827,16
7420308002,16
7420304603,16
7420306985,16
3040101102,16
742067920,16
1315400307,16
7770000014,16
16792,16
8097,16
304126884,16
3041300307,16
7420304601,16
22508,16
1601,16
1315400287,16
74202604,16
1150001838,16
1570401318,16
304151024,16
30931,16
74202478,16
7420300221,16
742068021,16
15182,16
74290000216,16
1150041199,16
7420308019,16
7420308009,16
1542100668,16
304001260,16
1570770807,16
7420308013,16
22903,16
23490,16
1595,16
24365,16
7422600074,16
4080000778,16
21556,16
368560,16
23911,16
7420308017,16
1315400080,16
7420308004,16
22621,16
7420308006,16
3042400160,16
3047300734,16
1570401316,16
23452,16
15177,16
22891,16
7420308001,16
7420308015,16
74202397,16
3040000025,16
1150041198,16
304002200,16
742020961,16
7420308014,16
7420331515,16
7420308024,16
74202210,16
12599,16
3040000038,16
1570401311,16
160306,16
1570400571,16
4080000602,16
401180,16
1150000143,16
10948,16
7420308054,16
7420308008,16
14909,16
1150041196,16
384090,16
22496,16
7420308010,16
304090132,16
14937,16
3040102711,16
7420308011,16
1500004039,16
3041900131,16
23491,16
7814,16
1570401320,16
1570030007,16
23786,16
7420331569,16
3041300028,16
16211,16
742709034,16
1570400573,16
7420308005,16
15008,16
4080000760,16
22619,16
742708372,16
384060,16
304730082709,16
3040100994,16
3040104228,15
1570400705,15
14970,15
3040000017,15
1315400267,15
18787,15
15015,15
1180147387,15
14971,15
17844,15
7420000092,15
1600100089,15
304000964,15
1570400570,15
30473008260,15
15020,15
154300494,15
74202365,15
21559,15
22504,15
1544700165,15
3040000020,15
14939,15
1570400707,15
2158,15
1150000162,15
1570063405,15
16445,15
3040105271,15
28146,15
21611,15
7420331773,15
7420302932,15
2149146,15
3040105226,15
742709130,15
304002253,15
74202627,15
3041300108,15
15004,15
742068002,15
7422600077,15
14016,15
1570400587,15
7420304640,15
7420302893,15
154300449,15
120142,15
1544700166,15
74202558,15
15026,15
742020903,15
1150041068,15
17675,15
7620000098,15
1500004805,15
14892,15
3041300082,15
1570401329,15
15019,15
1544700170,15
1600100830,15
74202559,15
1180147385,15
304151029,15
1180147384,15
304002102,15
17869,15
154300347,15
1544700173,15
24351,15
22807,15
160243301,15
14979,15
742708962,15
1150001830,15
3040104295,15
3040000016,15
1650000050,15
1544700168,15
1570490063,15
1570490061,15
1570401319,15
1570770113,15
29096,15
7420304646,15
1579200041,15
21332,15
15009,15
1600100088,15
1570770542,15
18064,15
471050,15
742133007,15
1570400725,15
7422090022,15
7420331788,15
22500,15
1570400713,15
3040101109,15
304000431,15
7060940,15
742201033,15
14018,15
304001310,15
1570400704,15
139,15
1150041109,15
304151028,15
500390,15
14966,15
1650000021,15
304001066,15
742068044,15
18065,15
1570400703,15
1570400721,15
74202275,15
1570400706,15
742709010,15
1570490062,15
22902,15
1544700169,15
318482,15
15049,15
304000960,15
304000911,15
7420331827,15
14017,15
22499,15
16786,15
4080000957,15
22497,15
14998,15
742404730,15
2100000584,15
742709222,15
1150041082,15
1570400574,15
7422600075,15
1570400184,15
30899,15
1544700167,15
1570400702,15
742020941,15
14906,15
742735059722,15
742020917,15
742020922,15
3040105228,14
31081,14
14891,14
22503,14
7420302015,14
1570400679,14
24340,14
