source_concept_code,source_description,fca_concept_id,fca_category,fca_assessments,omop_domain
7420331494,Sensation,C0045.00,A,sensation,Observation
7420331510,How Does Pain Interfere with Mobility/MRADLs,C0101.00,A,pain_general,Observation
7420331513,"Neuromuscular Status (Tone, Reflex, Responses)",C0100.00,A,reflex,Observation
7420331515,Primal Reflex(s),C0100.00,A,reflex,Observation
7420331557,Edema LE (Comment Details),C0028.00,A,edema,Observation
7420331564,Depression,C0023.00,A,depression,Observation
7420331577,UE Edema (Comment Details),C0028.00,A,edema,Observation
7420331584,Weak Grasp,C0006.00,A,grip_strength,Observation
7420331590,Grip Strength R,C0006.00,A,grip_strength,Observation
7420331591,Grip Strength L,C0006.00,A,grip_strength,Observation
7420331595,Mobility Base Manufacturer,C0039.00,A,mobility,Observation
7420331596,Mobility Base Model,C0039.00,A,mobility,Observation
7420331597,Mobility Base Color,C0072.00,A,color,Observation
7420331602,Power Mobility Base Details,C0039.00,A,mobility,Observation
7420331603,Hours/Day in Above Selected Mobility Base,C0039.00,A,mobility,Observation
7420331604,Mobility Base Justification,C0039.00,A,mobility,Observation
7420331606,Mobility Base Use Schedule,C0039.00,A,mobility,Observation
7420331621,K0003 Hemi Height Required,C0062.00,A,height,Observation
7420331626,K0004 Hemi Height Required,C0062.00,A,height,Observation
7420331631,K0005 Hemi Height Required,C0062.00,A,height,Observation
7420331633,K0005 Front Seat to Floor Inches,C0447.00,A,,Measurement
7420331634,K0005 Rear Seat to Floor Inches,C0447.00,A,,Measurement
7420331635,K0005 Back Height Inches,C0062.00,A,height,Observation
7420331636,K0005 Back Angle Degrees,C0447.00,A,,Measurement
7420331637,K0005 Front Angle Degrees,C0447.00,A,,Measurement
7420331647,K0004 # Strokes to Propel 30 Feet,C0447.00,A,,Measurement
7420331648,K0005 # Strokes to Propel 30 Feet,C0447.00,A,,Measurement
7420331660,K0006 Hemi Height Required,C0062.00,A,height,Observation
7420331666,K0007 Hemi Height Required,C0062.00,A,height,Observation
7420331708,Power Mobility Base Justification,C0039.00,A,mobility,Observation
7420331717,Elevator On Mobility Base,C0039.00,A,mobility,Observation
7420331718,Elevator On Mobility Base Comments,C0039.00,A,mobility,Observation
7420331719,Elevator On Mobility Base Justification,C0039.00,A,mobility,Observation
7420331728,Power Mobility Comments,C0039.00,A,mobility,Observation
7420331880,Pain,C0101.00,A,pain_general,Observation
742044004,Anterior-Posterior (cm),C0447.00,A,,Measurement
742044005,Medial-Lateral (cm),C0447.00,A,,Measurement
742044006,Cephalic Index (%),C0447.00,A,,Measurement
742044007,R Occipital to L Frontal (cm),C0447.00,A,,Measurement
742044008,L Occipital to R Frontal (cm),C0447.00,A,,Measurement
742044009,Plagiocephaly Severity Level,C0447.00,A,,Measurement
742044100,Diagonal Difference (cm),C0447.00,A,,Measurement
742067001,Visit Number,C0447.00,A,,Measurement
742067019,Pain/Symptoms Comments,C0101.00,A,pain_general,Observation
742067021,Pain Intensity at Worst,C0101.00,A,pain_general,Observation
742067022,Pain Intensity at Best (Least),C0101.00,A,pain_general,Observation
742067029,Pain at Rest,C0101.00,A,pain_general,Observation
742067030,Pain at Night,C0101.00,A,pain_general,Observation
742067032,Number of Previous Episodes,C0447.00,A,,Measurement
742067035,Unexpected Weight Loss,C0131.00,A,weight,Observation
742067047,Weight Bearing,C0131.00,A,weight,Observation
742067070,Other Score,C0447.00,A,,Measurement
742067071,5Xsts Score,C0447.00,A,,Measurement
742067073,TUG COG Score,C0447.00,A,,Measurement
742067074,2MWT Score,C0447.00,A,,Measurement
742067075,Gait Speed Score,C0049.00,A,gait,Observation
742067076,10 Meter Walk Test Score,C0447.00,A,,Measurement
742067077,6 Min Walk Test Score,C0447.00,A,,Measurement
742067078,30s STS Score,C0447.00,A,,Measurement
742067087,Bed Mobility/Transfers,C0039.00,A,mobility,Observation
742067088,Gait,C0049.00,A,gait,Observation
742067089,Balance,C0037.00,A,balance,Observation
742067091,Functional Mobility Additional Comments,C0039.00,A,mobility,Observation
742067094,Strength (lbs),C0447.00,A,,Measurement
742067105,Passive Joint Mobility,C0039.00,A,mobility,Observation
742067908,Sensation Additional Comments,C0045.00,A,sensation,Observation
742067915,Balance Assessment,C0037.00,A,balance,Observation
742067917,Impairments Contributing to Balance Dysfunction,C0037.00,A,balance,Observation
742067918,System Impairments Contributing to Balance Disturbance,C0037.00,A,balance,Observation
742067919,Balance Test Outcomes,C0037.00,A,balance,Observation
742067923,Modified Clinical Test of Sensory Integration in Balance (CTSIB-M),C0037.00,A,balance,Observation
742067924,Balance Interventions,C0037.00,A,balance,Observation
742067925,Balance Comment,C0037.00,A,balance,Observation
742067926,Ankle Strategy Assessment (Balance),C0037.00,A,balance,Observation
742067927,Ankle Strategy Promotion (Balance),C0037.00,A,balance,Observation
742067928,Hip Strategy Assessment (Balance),C0037.00,A,balance,Observation
742067929,Hip Strategy Promotion (Balance),C0037.00,A,balance,Observation
742067930,Stepping Strategy Assessment (Balance),C0037.00,A,balance,Observation
742067931,Stepping Strategy Promotion (Balance),C0037.00,A,balance,Observation
742079001,# Bowel Movements / Day,C0447.00,A,,Measurement
742079002,# Bowel Movements / Week,C0447.00,A,,Measurement
742095964,Hearing Input,C0088.00,A,hearing,Observation
742095965,Response to Hearing Input: Positive,C0088.00,A,hearing,Observation
742095966,Response to Hearing Input: Negative,C0088.00,A,hearing,Observation
74212000300,Contrast Bath Time Entry (97034),C0065.00,A,bathing,Observation
7421500001,Right Hand First Trial,C0447.00,A,,Measurement
7421500002,Right Hand Second Trial,C0447.00,A,,Measurement
7421500003,Right Hand Third Trial,C0447.00,A,,Measurement
7421500004,Left Hand First Trial,C0447.00,A,,Measurement
7421500005,Left Hand Second Trial,C0447.00,A,,Measurement
7421500006,Left Hand Third Trial,C0447.00,A,,Measurement
7421500008,Right Hand Highest Grip Trial,C0447.00,A,,Measurement
7421500009,Left Hand Highest Grip Trial,C0447.00,A,,Measurement
7421500018,Number of Questions Answered,C0447.00,A,,Measurement
7421500019,IIQ7 Total Score,C0447.00,A,,Measurement
7421500025,Pain,C0101.00,A,pain_general,Observation
7421500039,Pain,C0101.00,A,pain_general,Observation
7421500055,ADLS Total Score,C0447.00,A,,Measurement
7421700002,"Short attention span, easy distractibility, inability to concentrate",C0079.00,A,attention,Observation
7421700003,"Impulsive, impatient, low tolerance for pain or frustration",C0101.00,A,pain_general,Observation
7421700017,Total,C0447.00,A,,Measurement
742200406,Apnea Time Alarm,C0097.00,A,apnea,Observation
742201023002,Bed Mobility,C0039.00,A,mobility,Observation
742201023016,Other Bed Mobility Level of Assist,C0039.00,A,mobility,Observation
742201023017,Other Bed Mobility Assistive Device,C0039.00,A,mobility,Observation
742201023018,Other Bed Mobility Skilled Intervention Provided,C0039.00,A,mobility,Observation
742201107,Visual Acuity,C0044.00,A,vision,Observation
742201109,Hearing,C0088.00,A,hearing,Observation
742201112,Speech/Communication Comments,C0075.00,A,speech,Observation
742201114,Cognitive Concerns,C0040.00,A,cognition,Observation
742201115,Cognitive Leisure Activity Current Functional Status,C0040.00,A,cognition,Observation
742201409,VP Leak Duration (days),C0447.00,A,,Measurement
742201430,Collar #,C0447.00,A,,Measurement
742201431,Collar Diameter,C0447.00,A,,Measurement
742201505,Max Phonation Time (sec),C0447.00,A,,Measurement
742201520,Intraesophageal Pressure - Sustained,C0447.00,A,,Measurement
742201521,Intraesophageal Pressure - Counting,C0447.00,A,,Measurement
742201522,Intratracheal Pressure - Sustained (cmH2O),C0447.00,A,,Measurement
742201523,Intratracheal Pressure - Counting (cmH2O),C0447.00,A,,Measurement
742201612,Maximum Phonation Time (sec),C0447.00,A,,Measurement
7422090003,Gestational Age (Weeks),C0447.00,A,,Measurement
7422090004,Post Menstrual Age (Weeks),C0447.00,A,,Measurement
7422090102,Attention,C0079.00,A,attention,Observation
7422090104,4AT Score,C0447.00,A,,Measurement
7422090201,Delirium Screening Tools Used,C0219.00,A,delirium,Observation
742220015,Mobility within Community,C0039.00,A,mobility,Observation
742220020,KELS Score,C0447.00,A,,Measurement
742220039,VFI Calculated Score,C0447.00,A,,Measurement
742220040,VFI Final Score,C0447.00,A,,Measurement
742220041,VDI % Impairment,C0447.00,A,,Measurement
742220054,Conversational Speech,C0075.00,A,speech,Observation
742220056,Spontaneous Speech,C0075.00,A,speech,Observation
742220061,Breathing Rate per Minute,C0447.00,A,,Measurement
742220068,Maximum Phonation Time (MPT),C0447.00,A,,Measurement
742220070,Z Sound,C0447.00,A,,Measurement
742220084,Rate of Speech,C0075.00,A,speech,Observation
742220086,S Sound,C0447.00,A,,Measurement
742220087,S/Z Ratio,C0447.00,A,,Measurement
742220094,SMR - Number of Repetitions,C0447.00,A,,Measurement
742220101,Maintaining Posture Subtotal,C0447.00,A,,Measurement
742220110,Changing Posture Subtotal,C0447.00,A,,Measurement
742220125,Subglottic Edema,C0028.00,A,edema,Observation
742220128,Vocal Fold Edema,C0028.00,A,edema,Observation
742220129,Diffuse Laryngeal Edema,C0028.00,A,edema,Observation
742220133,Reflux Finding Score Total,C0447.00,A,,Measurement
742220139,Take a Bath or a Shower,C0065.00,A,bathing,Observation
742220152,Bathing,C0065.00,A,bathing,Observation
742220153,Grooming,C0038.00,A,grooming,Observation
742220157,Toilet Use,C0064.00,A,toileting,Observation
742220159,Mobility (On Level Surfaces),C0039.00,A,mobility,Observation
742220161,Barthel Index Total Score,C0447.00,A,,Measurement
742220169,Pain,C0101.00,A,pain_general,Observation
742220178,Static Sitting Balance on Side of Bed Once Position is Established,C0037.00,A,balance,Observation
742220181,Static Standing Balance Once Standing Position is Established,C0037.00,A,balance,Observation
742220185,Gait,C0049.00,A,gait,Observation
742220189,Perme ICU Mobility Total Score,C0039.00,A,mobility,Observation
742220194,Immediate Memory Index Score,C0027.00,A,memory,Observation
742220195,Immediate Memory Percentile,C0027.00,A,memory,Observation
742220196,Immediate Memory SS,C0027.00,A,memory,Observation
742220199,Visuospatial Constructional Percentile,C0447.00,A,,Measurement
742220201,Visuospatial Constructional SS,C0447.00,A,,Measurement
742220202,Language Percentile,C0447.00,A,,Measurement
742220203,Language SS,C0447.00,A,,Measurement
742220205,Attention Index Score,C0079.00,A,attention,Observation
742220206,Attention Percentile,C0079.00,A,attention,Observation
742220207,Attention SS,C0079.00,A,attention,Observation
742220209,Memory Index Score,C0027.00,A,memory,Observation
742220210,Memory Percentile,C0027.00,A,memory,Observation
742220211,Memory SS,C0027.00,A,memory,Observation
742220213,Total Scale Index Score,C0447.00,A,,Measurement
742220214,Total Scale Percentile,C0447.00,A,,Measurement
742220215,Total Scale SS,C0447.00,A,,Measurement
74222112,PASS Total,C0447.00,A,,Measurement
7422301001,Patient Position,C0235.00,A,body_position,Observation
7422301003,BP,C0033.00,A,,Measurement
7422301004,Self-Care/Home Management 1,C0013.00,A,self_care,Observation
7422301005,Self-Care/Home Management 2,C0013.00,A,self_care,Observation
7422301006,Self-Care/Home Management 3,C0013.00,A,self_care,Observation
7422301007,Self-Care/Home Management 4,C0013.00,A,self_care,Observation
7422301008,Self-Care/Home Management 5,C0013.00,A,self_care,Observation
7422301019,Recommended Patient Position for Meals,C0235.00,A,body_position,Observation
7422301048,Toilet Transfer Level of Assistance,C0064.00,A,toileting,Observation
7422301049,Toilet Transfer Assistive Device,C0064.00,A,toileting,Observation
7422301050,Toilet Level,C0064.00,A,toileting,Observation
7422301051,Toilet Transfer Skilled Intervention Provided,C0064.00,A,toileting,Observation
7422301052,Tub/Shower Transfer Level of Assistance,C0065.00,A,bathing,Observation
7422301054,Tub/Shower Transfer Assistive Device,C0065.00,A,bathing,Observation
7422301055,Tub/Shower Type,C0065.00,A,bathing,Observation
7422301056,Tub/Shower Transfer Skilled Intervention Provided,C0065.00,A,bathing,Observation
742231000,Pulse,C0056.00,A,pulse,Observation
742231001,SpO2,C0418.00,A,spo2,Observation
742231002,MAP (mmHg),C0447.00,A,,Measurement
742231003,Resp,C0447.00,A,,Measurement
742231004,O2 Delivery Method,C0029.00,A,o2_delivery,Observation
742231005,FiO2,C0447.00,A,,Measurement
742231006,O2 Flow Rate (L/min),C0447.00,A,,Measurement
742231009,Patient Position,C0235.00,A,body_position,Observation
742231011,BP,C0033.00,A,,Measurement
742231012,Pulse,C0056.00,A,pulse,Observation
742231013,SpO2,C0418.00,A,spo2,Observation
742231014,MAP (mmHg),C0447.00,A,,Measurement
742231015,Resp,C0447.00,A,,Measurement
742231016,O2 Delivery Method,C0029.00,A,o2_delivery,Observation
742231017,FiO2,C0447.00,A,,Measurement
742231018,O2 Flow Rate (L/min),C0447.00,A,,Measurement
742231020,Patient Position,C0235.00,A,body_position,Observation
742231022,BP,C0033.00,A,,Measurement
742231023,Pulse,C0056.00,A,pulse,Observation
742231024,SpO2,C0418.00,A,spo2,Observation
742231025,MAP (mmHg),C0447.00,A,,Measurement
742231026,Resp,C0447.00,A,,Measurement
742231027,O2 Delivery Method,C0029.00,A,o2_delivery,Observation
742231028,FiO2,C0447.00,A,,Measurement
742231029,O2 Flow Rate (L/min),C0447.00,A,,Measurement
742231031,Patient Position,C0235.00,A,body_position,Observation
742231033,BP,C0033.00,A,,Measurement
742231034,Pulse,C0056.00,A,pulse,Observation
742231035,SpO2,C0418.00,A,spo2,Observation
742231036,MAP (mmHg),C0447.00,A,,Measurement
742231037,Resp,C0447.00,A,,Measurement
742231038,O2 Delivery Method,C0029.00,A,o2_delivery,Observation
742231039,FiO2,C0447.00,A,,Measurement
742231040,O2 Flow Rate (L/min),C0447.00,A,,Measurement
742231042,Patient Position,C0235.00,A,body_position,Observation
742231044,BP,C0033.00,A,,Measurement
742231045,Pulse,C0056.00,A,pulse,Observation
742231046,SpO2,C0418.00,A,spo2,Observation
742231047,MAP (mmHg),C0447.00,A,,Measurement
742231048,Resp,C0447.00,A,,Measurement
742231049,O2 Delivery Method,C0029.00,A,o2_delivery,Observation
742231050,FiO2,C0447.00,A,,Measurement
742231051,O2 Flow Rate (L/min),C0447.00,A,,Measurement
742231052,BP Location,C0034.00,A,blood_pressure,Observation
742231053,BP Method,C0034.00,A,blood_pressure,Observation
742231054,Heart Rate Source,C0078.00,A,heart_rate,Observation
742231059,ETCO2 (mmHg),C0447.00,A,,Measurement
742231060,Pulse Oximetry Type,C0056.00,A,pulse,Observation
742231064,Patient Activity During SpO2 Measurement,C0418.00,A,spo2,Observation
742231065,SpO2: Pre-Ductal (Right Hand),C0418.00,A,spo2,Observation
742231066,SpO2: Post-Ductal (Either Foot),C0418.00,A,spo2,Observation
742231070,BP Location,C0034.00,A,blood_pressure,Observation
742231071,BP Method,C0034.00,A,blood_pressure,Observation
742231072,Heart Rate Source,C0078.00,A,heart_rate,Observation
742231077,ETCO2 (mmHg),C0447.00,A,,Measurement
742231078,Pulse Oximetry Type,C0056.00,A,pulse,Observation
742231083,SpO2: Pre-Ductal (Right Hand),C0418.00,A,spo2,Observation
742231084,SpO2: Post-Ductal (Either Foot),C0418.00,A,spo2,Observation
742231086,Patient Activity During SpO2 Measurement,C0418.00,A,spo2,Observation
742231089,BP Location,C0034.00,A,blood_pressure,Observation
742231090,BP Method,C0034.00,A,blood_pressure,Observation
742231091,Heart Rate Source,C0078.00,A,heart_rate,Observation
742231092,Pulse Oximetry Type,C0056.00,A,pulse,Observation
742231097,SpO2: Pre-Ductal (Right Hand),C0418.00,A,spo2,Observation
742231098,Patient Activity During SpO2 Measurement,C0418.00,A,spo2,Observation
742231099,SpO2: Post-Ductal (Either Foot),C0418.00,A,spo2,Observation
742231104,ETCO2 (mmHg),C0447.00,A,,Measurement
742231107,Pulse - Supine,C0056.00,A,pulse,Observation
742231108,Pulse - Sitting,C0056.00,A,pulse,Observation
742231109,Pulse - Standing,C0056.00,A,pulse,Observation
742231110,MAP (mmHg) - Supine,C0447.00,A,,Measurement
742231111,MAP (mmHg) - Sitting,C0447.00,A,,Measurement
742231112,MAP (mmHg) - Standing,C0447.00,A,,Measurement
742231113,BP Location,C0034.00,A,blood_pressure,Observation
742231115,BP Method,C0034.00,A,blood_pressure,Observation
742231116,Heart Rate Source,C0078.00,A,heart_rate,Observation
742231117,Pulse Oximetry Type,C0056.00,A,pulse,Observation
742231122,SpO2: Pre-Ductal (Right Hand),C0418.00,A,spo2,Observation
742231123,SpO2: Post-Ductal (Either Foot),C0418.00,A,spo2,Observation
742231124,Patient Activity During SpO2 Measurement,C0418.00,A,spo2,Observation
742231129,ETCO2 (mmHg),C0447.00,A,,Measurement
742231132,BP Location,C0034.00,A,blood_pressure,Observation
742231133,BP Method,C0034.00,A,blood_pressure,Observation
742231134,Heart Rate Source,C0078.00,A,heart_rate,Observation
742231135,Pulse Oximetry Type,C0056.00,A,pulse,Observation
742231140,SpO2: Pre-Ductal (Right Hand),C0418.00,A,spo2,Observation
742231141,SpO2: Post-Ductal (Either Foot),C0418.00,A,spo2,Observation
742231142,Patient Activity During SpO2 Measurement,C0418.00,A,spo2,Observation
742231147,ETCO2 (mmHg),C0447.00,A,,Measurement
7422600031,Lateral Pinch Average (lbs),C0447.00,A,,Measurement
7422600032,Three Jaw Chuck Average (lbs),C0447.00,A,,Measurement
7422600033,Tip to Tip Average (lbs),C0447.00,A,,Measurement
7422600034,Handle Setting Average,C0447.00,A,,Measurement
7422600035,Lateral Pinch Average (lbs),C0447.00,A,,Measurement
7422600036,Three Jaw Chuck Average (lbs),C0447.00,A,,Measurement
7422600037,Tip to Tip Average (lbs),C0447.00,A,,Measurement
7422600042,All Lesser Mobility Devices Have Been Evaluated And Ruled Out,C0039.00,A,mobility,Observation
7422600048,Current Vision,C0044.00,A,vision,Observation
7422600050,Near Visual Acuity,C0044.00,A,vision,Observation
7422600051,Intermediate Visual Acuity,C0044.00,A,vision,Observation
7422600052,Distance Visual Acuity,C0044.00,A,vision,Observation
7422600053,Visual Acuity Comments,C0044.00,A,vision,Observation
7422600058,Upper Body Exercise 1 - # Reps,C0447.00,A,,Measurement
7422600060,Upper Body Exercise 1 - #Sets,C0447.00,A,,Measurement
7422600064,Upper Body Exercise 2 - # Reps,C0447.00,A,,Measurement
7422600066,Upper Body Exercise 2 - #Sets,C0447.00,A,,Measurement
7422600069,Upper Body Exercise 3 - # Reps,C0447.00,A,,Measurement
7422600071,Upper Body Exercise 3 - #Sets,C0447.00,A,,Measurement
7422600074,Upper Body Exercise 4 - # Reps,C0447.00,A,,Measurement
7422600076,Upper Body Exercise 4 - #Sets,C0447.00,A,,Measurement
7422600079,Upper Body Exercise 5 - # Reps,C0447.00,A,,Measurement
7422600081,Upper Body Exercise 5 - #Sets,C0447.00,A,,Measurement
7422600084,Ankle Pumps - # Reps,C0447.00,A,,Measurement
7422600085,Quad Sets - # Reps,C0447.00,A,,Measurement
7422600086,Heel Slides - # Reps,C0447.00,A,,Measurement
7422600087,Supine Hip Abduction - # Reps,C0447.00,A,,Measurement
7422600088,LAQ - # Reps,C0447.00,A,,Measurement
7422600089,SAQ - # Reps,C0447.00,A,,Measurement
7422600090,Seated Marches - # Reps,C0447.00,A,,Measurement
7422600091,Standing Marches - # Reps,C0447.00,A,,Measurement
7422600093,Lower Body Exercise 1 - # Reps,C0447.00,A,,Measurement
7422600098,Lower Body Exercise 2 - # Reps,C0447.00,A,,Measurement
7422600103,Lower Body Exercise 3  - # Reps,C0447.00,A,,Measurement
7422600108,Lower Body Exercise 4 - # Reps,C0447.00,A,,Measurement
7422600113,Lower Body Exercise 5 - # Reps,C0447.00,A,,Measurement
7422600132,SpO2 - Supine,C0418.00,A,spo2,Observation
7422600133,SpO2 - Sitting,C0418.00,A,spo2,Observation
7422600134,SpO2 - Standing,C0418.00,A,spo2,Observation
7422600148,Sensation,C0045.00,A,sensation,Observation
7422600166,Total Time,C0447.00,A,,Measurement
7422600169,Blood Pressure - Supine #2,C0033.00,A,,Measurement
7422600170,MAP (mmHg) - Supine #2,C0447.00,A,,Measurement
7422600171,Pulse - Supine #2,C0056.00,A,pulse,Observation
7422600172,SpO2 - Supine #2,C0418.00,A,spo2,Observation
7422600173,Blood Pressure - Sitting #2,C0033.00,A,,Measurement
7422600174,MAP (mmHg) - Sitting #2,C0447.00,A,,Measurement
7422600175,Pulse - Sitting #2,C0056.00,A,pulse,Observation
7422600176,SpO2 - Sitting #2,C0418.00,A,spo2,Observation
7422600177,Blood Pressure - Standing #2,C0033.00,A,,Measurement
7422600178,MAP (mmHg) - Standing #2,C0447.00,A,,Measurement
7422600179,Pulse - Standing #2,C0056.00,A,pulse,Observation
7422600180,SpO2 - Standing #2,C0418.00,A,spo2,Observation
7422600182,Blood Pressure - Supine #3,C0033.00,A,,Measurement
7422600183,MAP (mmHg) - Supine #3,C0447.00,A,,Measurement
7422600184,Pulse - Supine #3,C0056.00,A,pulse,Observation
7422600185,SpO2 - Supine #3,C0418.00,A,spo2,Observation
7422600186,Blood Pressure - Sitting #3,C0033.00,A,,Measurement
7422600187,MAP (mmHg) - Sitting #3,C0447.00,A,,Measurement
7422600188,Pulse - Sitting #3,C0056.00,A,pulse,Observation
7422600189,SpO2 - Sitting #3,C0418.00,A,spo2,Observation
7422600190,Blood Pressure - Standing #3,C0033.00,A,,Measurement
7422600191,MAP (mmHg) - Standing #3,C0447.00,A,,Measurement
7422600192,Pulse - Standing #3,C0056.00,A,pulse,Observation
7422600193,SpO2 - Standing #3,C0418.00,A,spo2,Observation
7422600195,Blood Pressure - Supine #4,C0033.00,A,,Measurement
7422600196,MAP (mmHg) - Supine #4,C0447.00,A,,Measurement
7422600197,Pulse - Supine #4,C0056.00,A,pulse,Observation
7422600198,SpO2 - Supine #4,C0418.00,A,spo2,Observation
7422600199,Blood Pressure - Sitting #4,C0033.00,A,,Measurement
7422600200,MAP (mmHg) - Sitting #4,C0447.00,A,,Measurement
7422600201,Pulse - Sitting #4,C0056.00,A,pulse,Observation
7422600202,SpO2 - Sitting #4,C0418.00,A,spo2,Observation
7422600203,Blood Pressure - Standing #4,C0033.00,A,,Measurement
7422600204,MAP (mmHg) - Standing #4,C0447.00,A,,Measurement
7422600205,Pulse - Standing #4,C0056.00,A,pulse,Observation
7422600206,SpO2 - Standing #4,C0418.00,A,spo2,Observation
7422600208,Blood Pressure - Supine #5,C0033.00,A,,Measurement
7422600209,MAP (mmHg) - Supine #5,C0447.00,A,,Measurement
7422600210,Pulse - Supine #5,C0056.00,A,pulse,Observation
7422600211,SpO2 - Supine #5,C0418.00,A,spo2,Observation
7422600212,Blood Pressure - Sitting #5,C0033.00,A,,Measurement
7422600213,MAP (mmHg) - Sitting #5,C0447.00,A,,Measurement
7422600214,Pulse - Sitting #5,C0056.00,A,pulse,Observation
7422600215,SpO2 - Sitting #5,C0418.00,A,spo2,Observation
7422600216,Blood Pressure - Standing #5,C0033.00,A,,Measurement
7422600217,MAP (mmHg) - Standing #5,C0447.00,A,,Measurement
7422600218,Pulse - Standing #5,C0056.00,A,pulse,Observation
7422600219,SpO2 - Standing #5,C0418.00,A,spo2,Observation
7422600223,Bed Mobility From 1,C0039.00,A,mobility,Observation
7422600224,Bed Mobility to 1,C0039.00,A,mobility,Observation
7422600225,Bed Mobility From 2,C0039.00,A,mobility,Observation
7422600226,Bed Mobility to 2,C0039.00,A,mobility,Observation
7422600227,Bed Mobility From 3,C0039.00,A,mobility,Observation
7422600228,Bed Mobility to 3,C0039.00,A,mobility,Observation
7422600230,Bed Mobility From 4,C0039.00,A,mobility,Observation
7422600231,Bed Mobility to 4,C0039.00,A,mobility,Observation
7422600257,Add Additional Ambulation Entries?,C0036.00,A,ambulation,Observation
7422600268,Quality of Gait 4,C0049.00,A,gait,Observation
7422600271,Ankle pumps - # Reps,C0447.00,A,,Measurement
7422600272,Quad sets - # Reps,C0447.00,A,,Measurement
7422600273,Heel slides - # Reps,C0447.00,A,,Measurement
7422600274,Gluteal sets - # Reps,C0447.00,A,,Measurement
7422600275,TKE - # Reps,C0447.00,A,,Measurement
7422600276,Sitting knee extension - # Reps,C0447.00,A,,Measurement
7422600277,Abduction/Adduction - # Reps,C0447.00,A,,Measurement
7422600278,SLR - # Reps,C0447.00,A,,Measurement
7422600331,Total Time,C0447.00,A,,Measurement
7422600365,SAQ - # Reps,C0447.00,A,,Measurement
742301870,Orientation Level - SLP,C0026.00,A,orientation,Observation
742318437,R Hip Flexion 0-125 Degrees,C0447.00,A,,Measurement
742318438,R Hip Extension 0-30 Degrees,C0447.00,A,,Measurement
742318439,R Hip ABduction 0-45 Degrees,C0447.00,A,,Measurement
742318440,R Hip ADduction 0-25 Degrees,C0447.00,A,,Measurement
742318441,R Knee Flexion Prone - 0-140 Degrees,C0447.00,A,,Measurement
742318442,R Knee Extension 0-130 Degrees,C0447.00,A,,Measurement
742318443,R Ankle Dorsiflexion - Knee Flexed 0-20 Degrees,C0447.00,A,,Measurement
742318444,R Ankle Plantarflexion 0-45 Degrees,C0447.00,A,,Measurement
742318471,L Hip Extension 0-30 Degrees,C0447.00,A,,Measurement
742318472,L Hip ABduction 0-45 Degrees,C0447.00,A,,Measurement
742318473,L Hip ADduction 0-25 Degrees,C0447.00,A,,Measurement
742318474,L Knee Flexion Prone - 0-140 Degrees,C0447.00,A,,Measurement
742318475,L Knee Extension 0-130 Degrees,C0447.00,A,,Measurement
742318476,L Ankle Dorsiflexion Knee Extended - 0-20 Degrees,C0447.00,A,,Measurement
742318477,L Ankle Plantarflexion 0-45 Degrees,C0447.00,A,,Measurement
742318502,L Hip Flexion 0-125 Degrees,C0447.00,A,,Measurement
7424,BMI >35,C0051.00,A,bmi,Observation
742404711,Upper Body Exercise 3 - # Reps,C0447.00,A,,Measurement
742404712,Upper Body Exercise 4 - # Reps,C0447.00,A,,Measurement
742404713,Upper Body Exercise 5 - # Reps,C0447.00,A,,Measurement
742404714,Ankle Pumps - # Reps,C0447.00,A,,Measurement
742404715,Quad Sets - # Reps,C0447.00,A,,Measurement
742404716,Heel Slides - # Reps,C0447.00,A,,Measurement
742404717,Supine Hip Abduction - # Reps,C0447.00,A,,Measurement
742404718,LAQ - # Reps,C0447.00,A,,Measurement
742404719,SAQ - # Reps,C0447.00,A,,Measurement
742404720,Seated Marches - # Reps,C0447.00,A,,Measurement
742404721,Standing Marches - # Reps,C0447.00,A,,Measurement
742404722,Other Lower Body Exercise 1 - # Reps,C0447.00,A,,Measurement
742404723,Other Lower Body Exercise 2 - # Reps,C0447.00,A,,Measurement
742404724,Other Lower Body Exercise 3 - # Reps,C0447.00,A,,Measurement
742404725,Other Lower Body Exercise 4 - # Reps,C0447.00,A,,Measurement
742404726,Other Lower Body Exercise 5 - # Reps,C0447.00,A,,Measurement
742404733,Upper Body Exercise 1 - # Reps,C0447.00,A,,Measurement
742404734,Upper Body Exercise 2 - # Reps,C0447.00,A,,Measurement
742470002,How would you describe the pain you usually have in your hip?,C0101.00,A,pain_general,Observation
742470003,Have you been troubled by pain from your hip in bed at night?,C0101.00,A,pain_general,Observation
7424700031,Total Score,C0447.00,A,,Measurement
7424700033,Eyes Open Right Hand,C0447.00,A,,Measurement
7424700034,Eyes Open Left Hand,C0447.00,A,,Measurement
7424700035,Eyes Closed Right Hand,C0447.00,A,,Measurement
7424700036,Eyes Closed Left Hand,C0447.00,A,,Measurement
742470004,"Have you had any sudden, severe pain (shooting, stabbing, or spasms) from your affected hip?",C0101.00,A,pain_general,Observation
7424700044,Total Pain Score,C0447.00,A,,Measurement
7424700055,Total Disability Score,C0447.00,A,,Measurement
7424700057,Total SPADI Score,C0447.00,A,,Measurement
742470006,For how long have you been able to walk before the pain in your hip becomes severe (with or without a walking aid)?,C0101.00,A,pain_general,Observation
742470013,"How much has pain from your hip interfered with your usual work, including housework?",C0101.00,A,pain_general,Observation
742470014,Oxford Hip Score,C0447.00,A,,Measurement
742470016,Score (Number of repetitions),C0447.00,A,,Measurement
